		// migemo-dictの追加辞書(Skyrimバニラレコード抽出)
		// 最終更新: 2018/03/19 BowmoreLover
		// 本辞書の用途について:
		// ・migemo-dictにマージすることを想定した追加辞書
		// ・辞書キーを置き換えるのではなく、候補列への置き換え/追加を想定している
		// ・migemo-dictとは異なり、本ファイルではタブで始まる行はコメント扱い
		// 本辞書の内容:
		// ・英語のスペリングで日本語を検索するための辞書
		// ・バニラのプラグインから*:FULL, *:SHRTレコードの英語原文・日本語訳文を抽出した

glass mace of despair	碧水晶のメイス(絶望)
glass mace of evoking	碧水晶のメイス(喚起)
glass mace of reaping	碧水晶のメイス(報い)
glass sword of animus	碧水晶の剣(憎悪)
glass sword of shocks	碧水晶の剣(雷撃)
glass sword of torpor	碧水晶の剣(疲弊)
glass war axe of fear	碧水晶の片手斧(恐怖)
glass war axe of fire	碧水晶の片手斧(火)
glowing crystal shard	輝くクリスタルの破片
gold and ruby circlet	ゴールドとルビーのサークレット
gold diamond necklace	ダイヤモンドの金の首飾り
gold jeweled necklace	玉石の金の首飾り
goldenglow cellar key	ゴールデングロウの地下の鍵
gormlaith golden-hilt	黄金の柄のゴルムレイス
great critical charge	クリティカルパワーチャージ
great lift at alftand	アルフタンドの大リフト
greenhouse, fireplace	温室: 暖炉
guardian troll spirit	ガーディアン・トロール
guild master's gloves	ギルドマスターの手袋
gulum-ei's confession	ガラム・エイの告白
habd's lighthouse key	ハブドの灯台の鍵
hag rock redoubt ruin	ハグロック要塞の廃墟
hallowed daedric mace	神聖なるデイドラのメイス
hallowed dwarven mace	神聖なるドワーフのメイス
hallowed ebony dagger	神聖なる黒檀のダガー
hallowed elven dagger	神聖なるエルフのダガー
hallowed glass dagger	神聖なる碧水晶のダガー
hallowed nordic sword	神聖なるノルドの剣
hallowed orcish sword	神聖なるオークの剣
hallowed stalhrim bow	神聖なるスタルリムの弓
harkon faux reanimate	ハルコンの仮蘇生
health/magicka damage	体力/マジカダメージ
hide boots of hauling	皮のブーツ(運搬)
hide boots of lifting	皮のブーツ(リフト)
hide boots of stamina	皮のスタミナのブーツ
hillgrund's chest key	ヒルグランドの宝箱の鍵
hofgrir horse-crusher	ホフグリル・ホース・クラッシャー
holy ebony greatsword	聖なる黒檀のグレートソード
holy stalhrim war axe	聖なるスタルリムの片手斧
house redoran's reply	レドラン家の返答
hunting bow of arcing	狩猟弓(アーク放電)
hunting bow of chills	狩猟弓(悪寒)
hunting bow of dismay	狩猟弓(失望)
hunting bow of embers	狩猟弓(残火)
hunting bow of shocks	狩猟弓(雷撃)
hunting bow of sparks	狩猟弓(火花)
hunting bow of torpor	狩猟弓(疲弊)
ice wraith fx ability	氷の生霊FXの能力
illusion dual casting	二連の唱え(幻惑術)
imperial bow of frost	帝国軍の弓(冷気)
imperial bow of souls	帝国軍の弓(魂)
imperial field legate	帝国軍の特使
imperial guard jailor	帝国軍の看守
imperial light helmet	帝国軍の軽兜
imperial light shield	帝国軍の軽盾
imperial sword of ice	帝国軍の剣(氷)
ingun's alchemy chest	インガンの補給庫
insane college wizard	イカれた大学ウィザード
irkngthand slave pens	イルクンサンドの奴隷檻
iron battleaxe of ice	鉄の両手斧(氷)
iron boots of hauling	鉄のブーツ(運搬)
iron boots of lifting	鉄のブーツ(リフト)
iron boots of stamina	鉄のスタミナのブーツ
iron dagger of arcing	鉄のダガー(アーク放電)
iron dagger of chills	鉄のダガー(悪寒)
iron dagger of dismay	鉄のダガー(失望)
iron dagger of embers	鉄のダガー(残火)
iron dagger of shocks	鉄のダガー(雷撃)
iron dagger of sparks	鉄のダガー(火花)
iron dagger of torpor	鉄のダガー(疲弊)
iron mace of draining	鉄のメイス(渇き)
iron sword of binding	鉄の剣(拘束)
iron sword of burning	鉄の剣(炎上)
iron sword of fatigue	鉄の剣(疲労)
iron sword of sapping	鉄の剣(搾取)
iron war axe of frost	鉄の片手斧(冷気)
iron war axe of souls	鉄の片手斧(魂)
iron warhammer of ice	鉄の戦鎚(氷)
ivarstead vilemyr inn	宿屋「イヴァルステッド・ヴァイルマイヤー」
j'zargo's flame cloak	ジェイ・ザルゴの火炎マント
japhet's folly towers	ジャフェット・フォリー・タワー
jiub's opus (page 10)	ジウブの手記(10ページ目)
journeyman calcinator	修行者用焼炉
jumping poison spider	ジャンピングポイズンスパイダー
key to addvar's house	アドヴァルの家の鍵
key to cosnach's room	コスナッチの部屋の鍵
key to degaine's room	ディゲインの部屋の鍵
key to dengeir's hall	デンジェールの間の鍵
key to erikur's house	エリクールの家の鍵
key to falion's house	ファリオンの家の鍵
key to gerdur's house	ジャルデュルの家の鍵
key to gestur's house	ジェスチュールの家の鍵
key to gilfre's house	ギルフレの家の鍵
key to half moon mill	ハーフムーン工場の鍵
key to hjorunn's room	ジョルンの部屋の鍵
key to house of arkay	アーケイの家の鍵
key to irgnir's house	イルグニールの家の鍵
key to jorgen's chest	ヨルゲンの宝箱の鍵
key to margret's room	マルグレットの部屋の鍵
key to ogmund's house	オグマンドの家の鍵
key to ranmir's house	ランミルの家の鍵
key to skaggi's house	スカッジの家の鍵
key to sylgja's house	シルグジャの家の鍵
key to the hag's cure	ハグズキュアの鍵
key to ysolda's house	イソルダの家の鍵
kitchen, roof framing	キッチン: 屋根の枠組み
labyrinthian, tribune	ラビリンシアン - 護民官エリア
legate quentin cipius	クエンティン・シピウス特使
legate sevan telendas	セヴァン・テレンダス特使
letter of inheritance	遺書
lightning cloak drain	雷神マント低下
lingering fire damage	炎ダメージ(残存)
main hall, foundation	メインホール: 基礎
malign magicka poison	途絶の毒（絶大）
mantled college robes	マント風の大学ローブ
map of dragon burials	ドラゴンの墓場の地図
mara smiles upon you!	マーラが微笑みますように！
marise aravel's house	マライズ・アラヴェルの家
mauhulakh's longhouse	マウフラクの長屋
mehrune's razor blade	メエルーンズのカミソリ
meridia's retribution	メリディアの報復
mistwatch north tower	ミストウォッチ - 北の塔
moth priest blindfold	聖蚕の司祭の目隠し
mounted slaughterfish	スローターフィッシュの飾り
move gulum-ei to cave	ガラム・エイを洞窟に移動させる
mystery of talara, v3	タララ王女の謎 第3巻
mystery of talara, v5	タララ王女の謎 第5巻
mzinchaleft gatehouse	ムジンチャレフトの門番小屋
nchardak reading room	チャルダックの閲覧室
necklace of grounding	耐電の首飾り
necklace of sure grip	万力の首飾り
neloth's health boost	ネロスの体力ブースト
neloth's health spell	ネロスの体力の呪文
neloth's memory spell	ネロスの記憶の呪文
nerevar moon and star	ネレヴァルの月と星
new gnisis cornerclub	ニューグニシス・コーナークラブ
night mother's coffin	夜母の棺
nightingale's resolve	ナイチンゲールの決意
nordic boots of brawn	ノルドのブーツ(強靭)
nordic bow of binding	ノルドの弓(拘束)
nordic bow of despair	ノルドの弓(絶望)
nordic dagger of fear	ノルドのダガー(恐怖)
nordic dagger of fire	ノルドのダガー(火)
nordic mace of animus	ノルドのメイス(憎悪)
nordic mace of shocks	ノルドのメイス(雷撃)
nordic mace of torpor	ノルドのメイス(疲弊)
nordic sword of chaos	ノルドの混沌の剣
nordic sword of dread	ノルドの剣(畏怖)
nordic war axe of ice	ノルドの片手斧(氷)
notes on yngol barrow	ユンゴル墓地に関するメモ
on the great collapse	大崩壊について
orcish boots of brawn	オークのブーツ(強靭)
orcish bow of binding	オークの弓(拘束)
orcish bow of burning	オークの弓(炎上)
orcish bow of despair	オークの弓(絶望)
orcish dagger of fear	オークのダガー(恐怖)
orcish mace of animus	オークのメイス(憎悪)
orcish mace of arcing	オークのメイス(アーク放電)
orcish mace of flames	オークのメイス(焦熱)
orcish mace of shocks	オークのメイス(雷撃)
orcish mace of torpor	オークのメイス(疲弊)
orcish sword of frost	オークの剣 (冷気)
orcish war axe of ice	オークの片手斧(氷)
orsinium and the orcs	オルシニウムとオーク
philter of alteration	変性の秘薬
philter of light feet	隠密の秘薬
philter of the healer	治癒の秘薬
philter of the knight	騎士の秘薬
poison cloaked spider	ポイズン・クローク・スパイダー
potent flame atronach	炎の精霊(強力)
potent frost atronach	氷の精霊(強力)
potent magicka poison	途絶の毒（大）
potent stamina poison	倦怠の毒（大）
potent storm atronach	雷の精霊(強力)
potion of destruction	破壊の薬
potion of lockpicking	開錠の薬
potion of resist cold	保温の薬
potion of resist fire	耐火の薬
potion of the warrior	戦士の薬
powdered mammoth tusk	マンモスの牙粉
power of the elements	元素の力
priestess of boethiah	ボエシアの女司祭
queen freydis's sword	フレイディス女王の剣
raldbthar deep market	ラルドサール・ディープ	ラルドサール・ディープ市場
raven rock temple key	レイヴン・ロック聖堂の鍵
reach stormcloak camp	リーチ・ストームクロークの野営地
red eagle fire damage	赤鷲の炎ダメージ
red eagle turn undead	赤鷲のアンデッド退散
reduced magicka regen	マジカ回復低下
reduced stamina regen	スタミナ回復低下
reduced weapon damage	武器ダメージ減少
reduced weapon skills	武器スキル低下
reverent dwarven mace	崇敬なるドワーフのメイス
reverent elven dagger	崇敬なるエルフのダガー
reverent glass dagger	崇敬なる碧水晶のダガー
reverent imperial bow	崇敬なる帝国軍の弓
reverent iron war axe	崇敬なる鉄の片手斧
reverent nordic sword	崇敬なるノルドの剣
reverent orcish sword	崇敬なるオークの剣
reverent steel dagger	崇敬なる鋼鉄のダガー
riften guard's helmet	リフテン衛兵の兜
riften guard's shield	リフテン衛兵の盾
riften mercer's house	リフテンのメルセルの家
riften north gate key	リフテンの北門の鍵
ring of major archery	弓術の指輪(大)
ring of major magicka	マジカの指輪(大)
ring of major stamina	スタミナの指輪(大)
ring of minor archery	弓術の指輪(小)
ring of minor magicka	マジカの指輪(小)
ring of minor stamina	スタミナの指輪(小)
ring of nullification	無力化の指輪
ring of pure mixtures	純合金の指輪
ring of vampiric grip	吸血鬼の手の指輪
rising threat, vol. i	高まる脅威、第1巻
robes of replenishing	補給のローブ
sabjorn's dresser key	サビョルンの化粧台の鍵
salvatore's test cell	サルヴァトーレのテストセル
sanctified iron sword	清められし鉄の剣
sanctified orcish bow	清められしオークの弓
sanctified steel mace	清められし鋼鉄のメイス
sarethi farm interior	サレシ農場の内部
satchel of moon sugar	ムーンシュガーのかばん
scaled boots of brawn	スケールのブーツ(強靭)
scribbles of a madman	マッドマンのメモ
scroll of candlelight	灯火の巻物
scroll of cure wounds	治癒の巻物
scroll of dead thrall	死の従徒の巻物
scroll of detect life	生命探知の巻物
scroll of flame cloak	炎のマントの巻物
scroll of frost cloak	氷のマントの巻物
scroll of telekinesis	念動力の巻物
scroll of turn undead	アンデッド退散の巻物
serpent's bluff ruins	大蛇の崖遺跡
silent city catacombs	静かなる街の地下墓地
silus vesuius's house	サイラス・ヴェスイウスの家
silver hand stratagem	シルバーハンドの計画書
skyforge steel dagger	スカイフォージの鋼鉄のダガー
snow spider abilities	スノースパイダーの能力
spell tome: ash shell	呪文の書: 灰の殻
spell tome: bound bow	呪文の書: 魔力の弓
spell tome: fire rune	呪文の書: 炎の罠
spell tome: frostbite	呪文の書: 氷雪
spell tome: ice spike	呪文の書: アイススパイク
spell tome: ice storm	呪文の書: アイスストーム
spell tome: icy spear	呪文の書: アイスジャベリン
spell tome: ironflesh	呪文の書: アイアンフレッシュ
spell tome: magelight	呪文の書: 灯明
spell tome: soul trap	呪文の書: 魂縛
spider visuals poison	スパイダーの視覚効果(毒)
spriggan earth mother	スプリガン・アースマザー
spriggan's resilience	スプリガンの回復力
staff enchanting mult	杖付呪複数
staff of incineration	ファイアボールの杖
staff of the familiar	使い魔の杖
staff of thunderbolts	サンダーボルトの杖
staff of vanquishment	威圧の杖
stalhrim bow of dread	スタルリムの弓(畏怖)
stalhrim light helmet	スタルリムの軽兜
standing stone - tree	大立石 - 樹
steel armor of health	鋼鉄の体力の鎧
steel dagger of frost	鋼鉄のダガー(冷気)
steel dagger of souls	鋼鉄のダガー(魂)
steel mace of binding	鋼鉄のメイス(拘束)
steel mace of burning	鋼鉄のメイス(炎上)
steel mace of fatigue	鋼鉄のメイス(疲労)
steel mace of sapping	鋼鉄のメイス(搾取)
steel plate gauntlets	スチールプレートの篭手
steel sword of arcing	鋼鉄の剣(アーク放電)
steel sword of dismay	鋼鉄の剣(失望)
steel sword of embers	鋼鉄の剣(残火)
steel sword of shocks	鋼鉄の剣(雷撃)
steel sword of sparks	鋼鉄の剣(火花)
steel sword of torpor	鋼鉄の剣(疲弊)
steel war axe of cold	鋼鉄の片手斧(凍気)
steel war axe of fear	鋼鉄の片手斧(恐怖)
stendarr's aura light	ステンダールのオーラの光
storm atronach attack	雷の精霊の攻撃
summon arniel's shade	アーニエルの影召喚
summon dremora butler	ドレモラ執事召喚
supernatural reflexes	神速の反応
surilie brothers wine	スリリー兄弟のワイン
syncope sanctuary key	シンコープ聖域の鍵
temple ancestral tomb	聖堂の先祖の墓
temple of the divines	神々の聖堂
tg00 pickpocket boost	TG00開錠ブースト
the bond of matrimony	婚姻の絆
the doors of oblivion	オブリビオンの扉
the house of troubles	災いの徒党
the legendary scourge	伝説の災厄
the mortar and pestle	乳鉢と乳棒
the red year, vol. ii	赤い年 第2巻
the serpent doomstone	大蛇の石碑
the totems of hircine	ハーシーンのトーテム
the true noble's code	真の貴族の作法
the warrior doomstone	戦士の石碑
the woodcutter's wife	木こりの妻　第1巻
the woodsman's friend	森の人の仲間
third letter from eec	東帝都社からの第三の手紙
thongvor silver-blood	ソーンヴァー・シルバーブラッド
to milore from nilara	ナイララからミロールへの手紙
totem of ice brothers	氷の兄弟のトーテム
totem of the predator	肉食獣のトーテム
transmute mineral ore	変形鉱石
trials of st. alessia	聖アレッシアの試練
unknown book, vol. ii	謎の書物 第2巻
unknown book, vol. iv	謎の書物 第4巻
vampiric blood rested	吸血鬼の血の休息
vampiric drain(shade)	吸血鬼の吸収(シェイド)
vampiric invisibility	吸血鬼の透明化
vernaccus and bourlor	ヴェルナカスとブーロル
virtuous daedric mace	高潔なるデイドラのメイス
virtuous ebony dagger	高潔なる黒檀のダガー
virtuous elven dagger	高潔なるエルフのダガー
virtuous glass dagger	高潔なる碧水晶のダガー
virtuous nordic sword	高潔なるノルドの剣
virtuous stalhrim bow	高潔なるスタルリムの弓
vittoria vici's house	ヴィットリア・ヴィキの家
warehouse bookshelves	倉庫の本棚
warehouse map markers	倉庫の地図マーカー
warped dwarven sphere	歪んだドワーフ・スフィア
warped dwarven spider	歪んだドワーフ・スパイダー
weak aversion to fire	炎の欠落（小）
weak lingering poison	継続毒（小）
weak paralysis poison	麻痺の毒（小）
windshear bash effect	ウィンドシアバッシュ効果
wounded spider damage	傷ついたスパイダーのダメージ
ysgramor's soup spoon	イスグラモルのスープスプーン
2920, first seed, v3	2920 蒔種の月、3巻
2920, frostfall, v10	2920 降霜の月、10巻
2920, sun's dawn, v2	2920 薄明の月、2巻
a dream of sovngarde	ソブンガルデの夢
a kiss, sweet mother	キス、愛しの母
a letter to selina i	セリーナへの手紙1
abandoned prison key	廃墟と化した牢獄の鍵
add apo water damage	分離水ダメージを追加
adventurer's journal	冒険者の日記
ahzidal's necromancy	アージダルの死霊術
alftand animonculory	アルフタンド・アニモンキュロリー
alftand ruined tower	アルフタンドの朽ちた塔
all dragonborn armor	全てのドラゴンボーンの鎧
all dragonborn books	全てのドラゴンボーンの書物
all enchantedweapons	全ての魔法の武器
all standard weapons	全ての一般的な武器
altar of thrond cave	スロンド祭壇洞窟
altris' blood ritual	アルトリスの血の儀式
amren's family sword	アムレン家の剣
amulet drain magicka	アミュレットのマジカ低下
amulet of the empath	共感のアミュレット
ancient falmer boots	古代ファルメルのブーツ
ancient falmer crown	古代ファルメルの冠
ancient nord war axe	古代ノルドの片手斧
ancient vampire head	太古の吸血鬼の頭
angarvunde catacombs	アンガルブンデ地下墓地
angeline's aromatics	アンジェリンズ・アロマティクス
ansilvund excavation	アンシルヴァンドの穴
apothecary's satchel	薬剤師のかばん
apprentice fire mage	見習い炎の魔術師
arch mage's quarters	アークメイジ居住区
arch-mage's quarters	アークメイジ居住区
arnskar ember-master	アーンスカル・エンバー・マスター
ash hopper abilities	アッシュホッパーの能力
ash spawn battle axe	アッシュスポーンの両手斧
ash spawn skirmisher	アッシュスポーンの尖兵
attention employees!	従業員へ！
attius farm location	アティウス農場
auriels bow sky bolt	アーリエルの弓、スカイボルト
autumnshade clearing	オータムシェイド開拓地
balgruuf the greater	偉大なるバルグルーフ
battle of sancre tor	サンクレ・トールの戦い
bedrooms - workbench	寝室: 作業台
bedrooms, foundation	寝室: 基礎
belyn hlaalu's house	ベリン・フラールの家
black-briar mead keg	ブラック・ブライアのハチミツ酒樽
blacksmith's draught	鍛冶の水薬
blacksmith's philter	鍛冶の秘薬
blessed imperial bow	祝福の帝国軍の弓
blessed iron war axe	祝福の鉄の片手斧
blessed steel dagger	祝福の鋼鉄のダガー
blessing of boethiah	ボエシアの祝福
blessing of julianos	ジュリアノスの祝福
blessing of kynareth	キナレスの祝福
blessing of stendarr	ステンダールの祝福
blessing of the hunt	狩りの祝福
blessing of the stag	鹿の祝福
blessing of zenithar	ゼニタールの祝福
bloated man's grotto	ブローテッド・マンの洞窟
blue mountain flower	山の青い花
bonemold guard armor	骨削の鎧
boss fightweather on	ボス戦の天候発動
briarheart lifeforce	ブライアハート・ライフフォース
broken tower redoubt	ブロークン・タワー要塞
bromjunaar sanctuary	ブロムジュナール聖域
bromjunaar sancutary	ブロムジュナールの聖域
bromjunaar's mystery	ブロムジュナールの謎
brothers of darkness	闇の兄弟たち
bruca's leap redoubt	ブルカズリープ要塞
brunwulf free-winter	ブランウルフ・フリー・ウィンター
brunwulf's house key	ブランウルフの家の鍵
brynjolf's strongbox	ブリニョルフの金庫
bust of the gray fox	グレイフォックスの胸像
caerellius house key	カエレリウスの家の鍵
cg dragon storm call	CGドラゴンストーム・コール
champion of boethiah	ボエシアの勇者
charred skeever hide	焼け焦げたスキーヴァーの皮
charred skeever meat	焼け焦げたスキーヴァーの肉
circle of protection	守りのサークル
clear skies effect 1	晴天の空の効果1
clear skies effect 2	晴天の空の効果2
clear skies effect 3	晴天の空の効果3
companions induction	同胞団任命
conjure ash guardian	アッシュ・ガーディアン召喚
conjure dremora lord	ドレモラ・ロード召喚
conjure flame thrall	炎の従徒召喚
conjure frost thrall	氷の従徒召喚
conjure storm thrall	嵐の従徒召喚
crossbow of draining	クロスボウ(渇き)
crystal drain visual	水晶吸収の様子
da08 necro priest fx	DA08死霊術司祭fx
daedric bow of dread	デイドラの弓(畏怖)
daedric mace of fire	デイドラのメイス(火)
damage magicka regen	マジカ回復減退
damage stamina regen	スタミナ減退回復
daynas valen's notes	ダイナス・ヴァレンのメモ
deadly frenzy poison	激昂の毒（極限）
deathbrand endurance	デスブランドの忍耐
deathbrand gauntlets	デスブランドの篭手
deep freeze paralyze	ディープフリーズ・パラライズ
deepwood redoubt key	ディープウッド要塞の鍵
detect all creatures	全生物探知
diadem of the savant	学者の王冠
dragon aspect - arms	ドラゴンアスペクト - 腕
dragon aspect - head	ドラゴンアスペクト - 頭
dragon priest dagger	ドラゴン・プリーストのダガー
dragon's breath mead	ドラゴンブレス酒
dragonbone battleaxe	ドラゴンの骨の両手斧
dragonbone warhammer	ドラゴンの骨の戦鎚
dragonsreach dungeon	ドラゴンズリーチのダンジョン
drainblood battleaxe	血吸いの両手斧
draught of true shot	射手の水薬
dremora holding cell	ドレモラ牢獄
driftshade sanctuary	ドリフトシェイド聖域
dwarven bow of frost	ドワーフの弓 (冷気)
dwarven centurion fx	ドワーフ・センチュリオンFX
dwarven mace of fear	ドワーフのメイス(恐怖)
dwarven sword of ice	ドワーフの剣(氷)
ebony boots of brawn	黒檀のブーツ(強靭)
ebony bow of despair	黒檀の弓(絶望)
ebony dagger of fire	黒檀のダガー(火)
ebony mace of animus	黒檀のメイス(憎悪)
ebony mace of storms	黒檀のメイス(迅雷)
ebony mace of terror	黒檀のメイス(戦慄)
ebony mace of winter	黒檀のメイス(厳冬)
ebony sword of dread	黒檀の剣(畏怖)
ebony warrior's camp	黒檀の戦士
elder scroll (blood)	星霜の書(血)
eldergleam sanctuary	エルダーグリーム聖域
elemental protection	属性防御
elgrim's elixirs key	エルグリム・エリクシルの鍵
elixir of alteration	変性の霊薬
elixir of light feet	隠密の霊薬
elixir of the healer	治癒の霊薬
elixir of the knight	騎士の霊薬
elven boots of brawn	エルフのブーツ(強靭)
elven bow of binding	エルフの弓(拘束)
elven bow of despair	エルフの弓(絶望)
elven dagger of fear	エルフのダガー(恐怖)
elven dagger of fire	エルフのダガー(火)
elven mace of animus	エルフのメイス(憎悪)
elven mace of shocks	エルフのメイス(雷撃)
elven mace of torpor	エルフのメイス(疲弊)
elven sword of dread	エルフの剣(畏怖)
elven war axe of ice	エルフの片手斧(氷)
emperor parasol moss	皇帝カサダケ
empty incense vessel	空の香料ボトル
entryway - workbench	玄関: 作業台
falkreath watchtower	ファルクリース監視塔
falmer hardened helm	ファルメルの硬化兜
familiar flame cloak	使い魔の火炎マント
farengar secret-fire	ファレンガー
farkas's wolf spirit	ファルカス・オオカミの魂
firebolt storm spell	ファイアボルト・ストームの呪文
fjola's wedding band	フオラの結婚指輪
flame cloaked spider	フレイム・クローク・スパイダー
flame target visuals	炎のターゲット視覚効果
force without effort	努力なき力
forelhost stronghold	フォーレルホスト要塞
forgemaster fireball	フォージマスターの火炎球
fort greymoor prison	グレイムーア砦の牢獄
fort snowhawk prison	スノーホーク砦の牢獄
fortify armor rating	防御値上昇
fortify carry weight	持ち運び重量上昇
fortify healing rate	治癒率上昇
fortify magicka rate	マジカ率上昇
fortify stamina rate	スタミナ率上昇
fragment of wuuthrad	ウースラドの破片
fragment: on artaeum	アルテウムについて
frenzy poison recipe	激昂の渦の毒のレシピ
from-deepest-fathoms	水底からの者
frorkmar banner-torn	フロークマル・バナー・トーン
frost cloaked spider	フロスト・クローク・スパイダー
frostflow lighthouse	フロストフロウ灯台
frozen falmer shaman	氷のファルメルの呪術師
generic frost damage	汎用冷気ダメージ
ghost of old hroldan	オールド・フロルダンの亡霊
giant fishman weapon	巨大魚人の武器
glass boots of brawn	碧水晶のブーツ(強靭)
glass bow of binding	碧水晶の弓(拘束)
glass bow of despair	碧水晶の弓(絶望)
glass dagger of fear	碧水晶のダガー(恐怖)
glass dagger of fire	碧水晶のダガー(火)
glass mace of animus	碧水晶のメイス(憎悪)
glass mace of shocks	碧水晶のメイス(雷撃)
glass mace of torpor	碧水晶のメイス(疲弊)
glass sword of dread	碧水晶の剣(畏怖)
glass war axe of ice	碧水晶の片手斧(氷)
glenmoril witch head	グレンモリル魔女の頭
guild master's armor	ギルドマスターの鎧
guild master's boots	ギルドマスターのブーツ
gyldenhul barrow key	ギルデンホル墓地の鍵
hall of the elements	元素の間
hall of the vigilant	番人の間
hallowed daedric bow	神聖なるデイドラの弓
hallowed dwarven bow	神聖なるドワーフの弓
hallowed ebony sword	神聖なる黒檀の剣
hallowed elven sword	神聖なるエルフの剣
hallowed glass sword	神聖なる碧水晶の剣
hallowed nordic mace	神聖なるノルドのメイス
hallowed orcish mace	神聖なるオークのメイス
herebane sorenshield	ヒアベイン・ソレンシールド
hewnon black-skeever	ヒューノン・ブラック・スキーヴァー
hide armor of health	皮の体力の鎧
hillgrund's tomb key	ヒルグランドの墓の鍵
hired thug's missive	雇いの悪漢の書状
hlaalu farmhouse key	フラール農場の鍵
holy daedric war axe	聖なるデイドラの片手斧
holy ebony battleaxe	聖なる黒檀の両手斧
holy ebony warhammer	聖なる黒檀の戦鎚
holy stalhrim dagger	聖なるスタルリムのダガー
honed draugr war axe	研いだドラウグルの片手斧
honed falmer war axe	研いだファルメルの片手斧
honningbrew basement	ホニングブリューの地下室
honningbrew decanter	ホニングブリューのデキャンタ
hooded thalmor robes	フード付きのサルモールのローブ
horror of castle xyr	ジール城の恐怖
hunting bow of frost	狩猟弓(冷気)
hunting bow of souls	狩猟弓(魂)
ice form for snowelf	スノーエルフの氷形態
ice wraith abilities	氷の生霊の能力
ildari's sarcophagus	イルダリの石棺
imperial bow of fear	帝国軍の弓(恐怖)
imperial condolences	帝国軍の弔辞
imperial light armor	帝国軍の軽鎧
imperial light boots	帝国軍の軽ブーツ
improved sly of hand	向上したずる賢い手
incriminating letter	告発の手紙
insightful enchanter	スキル付呪
invisibility phantom	見えざる幽霊
irkngthand sanctuary	イルクンサンドの聖域
iron armor of health	鉄の体力の鎧
iron dagger of frost	鉄のダガー(冷気)
iron dagger of souls	鉄のダガー(魂)
iron mace of binding	鉄のメイス(拘束)
iron mace of burning	鉄のメイス(炎上)
iron mace of fatigue	鉄のメイス(疲労)
iron mace of sapping	鉄のメイス(搾取)
iron sword of arcing	鉄の剣(アーク放電)
iron sword of dismay	鉄の剣(失望)
iron sword of embers	鉄の剣(残火)
iron sword of shocks	鉄の剣(雷撃)
iron sword of sparks	鉄の剣(火花)
iron sword of torpor	鉄の剣(疲弊)
iron war axe of cold	鉄の片手斧(凍気)
iron war axe of fear	鉄の片手斧(恐怖)
irontree lumber mill	アイアンツリー製材所
itinerant lumberjack	渡りの木こり
jiub's opus (page 1)	ジウブの手記(1ページ目)
jiub's opus (page 2)	ジウブの手記(2ページ目)
jiub's opus (page 3)	ジウブの手記(3ページ目)
jiub's opus (page 4)	ジウブの手記(4ページ目)
jiub's opus (page 5)	ジウブの手記(5ページ目)
jiub's opus (page 6)	ジウブの手記(6ページ目)
jiub's opus (page 7)	ジウブの手記(7ページ目)
jiub's opus (page 8)	ジウブの手記(8ページ目)
jiub's opus (page 9)	ジウブの手記(9ページ目)
jumping flame spider	ジャンピング・フレイムスパイダー
jumping frost spider	ジャンピングフロストスパイダー
jumping shock spider	ジャンピングショックスパイダー
key to aleuc's house	アレウクの家の鍵
key to alvor's house	アルヴォアの家の鍵
key to amren's house	アムレンの家の鍵
key to bards college	吟遊詩人の大学の鍵
key to brina's house	ブリナの家の鍵
key to dawnstar jail	ドーンスター監獄の鍵
key to eltrys's room	エルトリスの部屋の鍵
key to endon's house	エンドンの家の鍵
key to enmon's house	エンモンの家の鍵
key to fruki's house	フルーキの家の鍵
key to garvey's room	ガーベイの部屋の鍵
key to kharag's room	カラグの部屋の鍵
key to markarth keep	マルカルス砦の鍵
key to nepos's house	ネポスの家の鍵
key to odfel's house	オドフェルの家の鍵
key to omluag's room	オムラングの部屋の鍵
key to robber's cove	ロバーズ洞穴の鍵
key to sorli's house	ソルリの家の鍵
key to styrr's house	スティルの家の鍵
key to vlindrel hall	ヴリンドリルの間の鍵
key to weylin's room	ウェイリンの部屋の鍵
kinect, using shouts	KINECT シャウトを使用
kodlak's wolf spirit	コドラク・オオカミの魂
konahrik's privilege	コナヒリクの特権
laelette the vampire	吸血鬼のラレッテ
largashbur longhouse	ラーガシュブールの長屋
letter from a friend	友達からの手紙
letter from solitude	ソリチュードからの手紙
letter to vals veran	ヴァルズ・ヴェランへの手紙
liberation of skyrim	スカイリムの解放
library, roof canopy	図書館: 天蓋
locket of saint jiub	聖ジウブのロケット
lost summit overlook	ロストサミット高台
lost tongue overlook	ロストタン高台
madesi's silver ring	マデシの銀の指輪
magicka recovery 1.5	マジカ再生1.5
magicka recovery 2.5	マジカ再生2.5
magicka recovery 3.5	マジカ再生3.5
magicka recovery 4.5	マジカ再生4.5
markarth guard tower	マルカルスの監視塔
master illusion text	達人の幻惑術の書
maven's personal key	メイビンの私室の鍵
mehrune's razor hilt	“メエルーンズのカミソリ”の柄
mistwatch east tower	ミストウォッチ - 東の塔
mistwatch west tower	ミストウォッチ - 西の塔
mithorpa's house key	ミソルパの家の鍵
molgrom twice-killed	二度殺されたモルグロム
mystic tuning gloves	秘術の同調手袋
nchuand-zel quarters	ヌチュアンド・ゼル居住区
necklace of blocking	防御術の首飾り
necklace of haggling	交渉の首飾り
necklace of smithing	鍛造術の首飾り
necklace of sneaking	忍びの首飾り
necklace of wielding	巧妙さの首飾り
